agecat,_id,first_dose_pcttakeup,vacc_date,full_regimen_pcttakeup,ageGroup,,,
80+,5506,95,4-Feb-22,94,80+,,,
80+,5507,95,5-Feb-22,94,80+,,,
80+,5508,95,6-Feb-22,94,80+,,,
80+,5509,95,7-Feb-22,94,80+,,,
80+,5510,95,8-Feb-22,94,80+,,,
80+,5511,95,9-Feb-22,94,80+,,,
80+,5512,95,10-Feb-22,94,80+,,,
80+,5513,95,11-Feb-22,94,80+,,,
80+,5514,95,12-Feb-22,94,80+,,,
80+,5515,95,13-Feb-22,94,80+,,,
80+,5516,95,14-Feb-22,94,80+,,,
80+,5517,95,15-Feb-22,94,80+,,,
80+,5518,95,16-Feb-22,94,80+,,,
80+,5519,95,17-Feb-22,94,80+,,,
80+,5520,95,18-Feb-22,94,80+,,,
80+,5521,95,19-Feb-22,94,80+,,,
80+,5522,95,20-Feb-22,94,80+,,,
80+,5523,95,21-Feb-22,94,80+,,,
80+,5524,95,22-Feb-22,94,80+,,,
80+,5525,95,23-Feb-22,94,80+,,,
80+,5526,95,24-Feb-22,94,80+,,,
80+,5527,95,25-Feb-22,94,80+,,,
80+,5528,95,26-Feb-22,94,80+,,,
80+,5529,95,27-Feb-22,94,80+,,,
80+,5530,95,28-Feb-22,94,80+,,,
80+,5531,95,1-Mar-22,94,80+,,,
80+,5532,95,2-Mar-22,94,80+,,,
80+,5533,95,3-Mar-22,94,80+,,,
80+,5534,95,4-Mar-22,94,80+,,,
80+,5535,95,5-Mar-22,94,80+,,,
80+,5536,95,6-Mar-22,94,80+,,,
80+,5537,95,7-Mar-22,94,80+,,,
80+,5538,95,8-Mar-22,94,80+,,,
80+,5539,95,9-Mar-22,94,80+,,,
80+,5540,95,10-Mar-22,94,80+,,,
80+,5541,95,11-Mar-22,94,80+,,,
80+,5542,95,12-Mar-22,94,80+,,,
80+,5543,95,13-Mar-22,94,80+,,,
80+,5544,95,14-Mar-22,94,80+,,,
80+,5545,95,15-Mar-22,94,80+,,,
80+,5546,95,16-Mar-22,94,80+,,,
80+,5547,95,17-Mar-22,94,80+,,,
80+,5548,95,18-Mar-22,94,80+,,,
80+,5549,95,19-Mar-22,94,80+,,,
80+,5550,95,20-Mar-22,94,80+,,,
80+,5551,95,21-Mar-22,94,80+,,,
80+,5552,95,22-Mar-22,94,80+,,,
80+,5553,95,23-Mar-22,94,80+,,,
80+,5554,95,24-Mar-22,94,80+,,,
80+,5555,95,25-Mar-22,94,80+,,,
80+,5556,95,26-Mar-22,94,80+,,,
80+,5557,95,27-Mar-22,94,80+,,,
80+,5558,95,28-Mar-22,94,80+,,,
80+,5559,95,29-Mar-22,94,80+,,,
80+,5560,95,30-Mar-22,94,80+,,,
80+,5561,95,31-Mar-22,94,80+,,,
80+,5562,95,1-Apr-22,94,80+,,,
80+,5563,95,2-Apr-22,94,80+,,,
80+,5564,95,3-Apr-22,94,80+,,,
80+,5565,95,4-Apr-22,94,80+,,,
80+,5566,95,5-Apr-22,94,80+,,,
80+,5567,95,6-Apr-22,94,80+,,,
80+,5568,95,7-Apr-22,94,80+,,,
80+,5569,95,8-Apr-22,94,80+,,,
80+,5570,95,9-Apr-22,94,80+,,,
80+,5571,95,10-Apr-22,94,80+,,,
80+,5572,95,11-Apr-22,94,80+,,,
80+,5573,95,12-Apr-22,94,80+,,,
80+,5574,95,13-Apr-22,94,80+,,,
80+,5575,95,14-Apr-22,94,80+,,,
80+,5576,95,15-Apr-22,94,80+,,,
80+,5577,95,16-Apr-22,94,80+,,,
80+,5578,95,17-Apr-22,94,80+,,,
80+,5579,95,18-Apr-22,94,80+,,,
80+,5580,95,19-Apr-22,94,80+,,,
80+,5581,95,20-Apr-22,94,80+,,,
80+,5582,95,21-Apr-22,94,80+,,,
80+,5583,95,22-Apr-22,94,80+,,,
80+,5584,95,23-Apr-22,94,80+,,,
80+,5585,95,24-Apr-22,94,80+,,,
80+,5586,95,25-Apr-22,94,80+,,,
80+,5587,95,26-Apr-22,94,80+,,,
80+,5588,95,27-Apr-22,94,80+,,,
80+,5589,95,28-Apr-22,94,80+,,,
80+,5590,95,29-Apr-22,94,80+,,,
80+,5591,95,30-Apr-22,94,80+,,,
80+,5592,95,1-May-22,94,80+,,,
80+,5593,95,2-May-22,94,80+,,,
80+,5594,95,3-May-22,94,80+,,,
80+,5595,95,4-May-22,94,80+,,,
80+,5596,95,5-May-22,94,80+,,,
80+,5597,95,6-May-22,94,80+,,,
80+,5598,95,7-May-22,94,80+,,,
80+,5599,95,8-May-22,94,80+,,,
80+,5600,95,9-May-22,94,80+,,,
80+,5601,95,10-May-22,94,80+,,,
80+,5602,95,11-May-22,94,80+,,,
80+,5603,95,12-May-22,94,80+,,,
80+,5604,95,13-May-22,94,80+,,,
80+,5605,95,14-May-22,94,80+,,,
80+,5606,95,15-May-22,94,80+,,,
80+,5607,95,16-May-22,94,80+,,,
80+,5608,95,17-May-22,94,80+,,,
80+,5609,95,18-May-22,94,80+,,,
80+,5610,95,19-May-22,94,80+,,,
80+,5611,95,20-May-22,94,80+,,,
80+,5612,95,21-May-22,94,80+,,,
80+,5613,95,22-May-22,94,80+,,,
80+,5614,95,23-May-22,94,80+,,,
80+,5615,95,24-May-22,94,80+,,,
80+,5616,95,25-May-22,94,80+,,,
80+,5617,95,26-May-22,94,80+,,,
80+,5618,95,27-May-22,94,80+,,,
80+,5619,95,28-May-22,94,80+,,,
80+,5620,95,29-May-22,94,80+,,,
80+,5621,95,30-May-22,94,80+,,,
80+,5622,95,31-May-22,94,80+,,,
80+,5623,95,1-Jun-22,94,80+,,,
80+,5624,95,2-Jun-22,94,80+,,,
80+,5625,95,3-Jun-22,94,80+,,,
80+,5626,95,4-Jun-22,94,80+,,,
80+,5627,95,5-Jun-22,94,80+,,,
80+,5628,95,6-Jun-22,94,80+,,,
80+,5629,95,7-Jun-22,94,80+,,,
80+,5630,95,8-Jun-22,94,80+,,,
80+,5631,95,9-Jun-22,94,80+,,,
80+,5632,95,10-Jun-22,94,80+,,,
80+,5633,95,11-Jun-22,94,80+,,,
80+,5634,95,12-Jun-22,94,80+,,,
80+,5635,95,13-Jun-22,94,80+,,,
80+,5636,95,14-Jun-22,94,80+,,,
80+,5637,95,15-Jun-22,94,80+,,,
80+,5638,95,16-Jun-22,94,80+,,,
80+,5639,95,17-Jun-22,94,80+,,,
80+,5640,95,18-Jun-22,94,80+,,,
80+,5641,95,19-Jun-22,94,80+,,,
80+,5642,95,20-Jun-22,94,80+,,,
80+,5643,95,21-Jun-22,94,80+,,,
80+,5644,95,22-Jun-22,94,80+,,,
80+,5645,95,23-Jun-22,94,80+,,,
80+,5646,95,24-Jun-22,94,80+,,,
80+,5647,95,25-Jun-22,94,80+,,,
80+,5648,95,26-Jun-22,94,80+,,,
80+,5649,95,27-Jun-22,94,80+,,,
80+,5650,95,28-Jun-22,94,80+,,,
80+,5651,95,29-Jun-22,94,80+,,,
80+,5652,95,30-Jun-22,94,80+,,,
80+,5653,95,1-Jul-22,94,80+,,,
80+,5654,95,2-Jul-22,94,80+,,,
80+,5655,95,3-Jul-22,94,80+,,,
80+,5656,95,4-Jul-22,94,80+,,,
80+,5657,95,5-Jul-22,94,80+,,,
80+,5658,95,6-Jul-22,94,80+,,,
80+,5659,95,7-Jul-22,94,80+,,,
80+,5660,95,8-Jul-22,94,80+,,,
80+,5661,95,9-Jul-22,94,80+,,,
80+,5662,95,10-Jul-22,94,80+,,,
80+,5663,95,11-Jul-22,94,80+,,,
80+,5664,95,12-Jul-22,94,80+,,,
80+,5665,95,13-Jul-22,94,80+,,,
80+,5666,95,14-Jul-22,94,80+,,,
80+,5667,95,15-Jul-22,94,80+,,,
80+,5668,95,16-Jul-22,94,80+,,,
80+,5669,95,17-Jul-22,94,80+,,,
80+,5670,95,18-Jul-22,94,80+,,,
80+,5671,95,19-Jul-22,94,80+,,,
80+,5672,95,20-Jul-22,94,80+,,,
80+,5673,95,21-Jul-22,94,80+,,,
60-69,4121,95,18-Oct-21,94,60-69,,,
60-69,4122,95,19-Oct-21,94,60-69,,,
60-69,4123,95,20-Oct-21,94,60-69,,,
60-69,4124,95,21-Oct-21,94,60-69,,,
60-69,4125,95,22-Oct-21,94,60-69,,,
60-69,4126,95,23-Oct-21,94,60-69,,,
60-69,4127,95,24-Oct-21,94,60-69,,,
60-69,4128,95,25-Oct-21,94,60-69,,,
60-69,4129,95,26-Oct-21,94,60-69,,,
60-69,4130,95,27-Oct-21,94,60-69,,,
60-69,4131,95,28-Oct-21,94,60-69,,,
60-69,4132,95,29-Oct-21,94,60-69,,,
60-69,4133,95,30-Oct-21,94,60-69,,,
60-69,4134,95,31-Oct-21,94,60-69,,,
60-69,4135,95,1-Nov-21,94,60-69,,,
60-69,4136,95,2-Nov-21,94,60-69,,,
60-69,4137,95,3-Nov-21,94,60-69,,,
60-69,4138,95,4-Nov-21,94,60-69,,,
60-69,4139,95,5-Nov-21,94,60-69,,,
60-69,4140,95,6-Nov-21,94,60-69,,,
60-69,4141,95,7-Nov-21,94,60-69,,,
60-69,4142,95,8-Nov-21,94,60-69,,,
60-69,4143,95,9-Nov-21,94,60-69,,,
60-69,4144,95,10-Nov-21,94,60-69,,,
60-69,4145,95,11-Nov-21,94,60-69,,,
60-69,4146,95,12-Nov-21,94,60-69,,,
70-79,4780,95,8-Nov-21,94,70-79,,,
70-79,4781,95,9-Nov-21,94,70-79,,,
70-79,4782,95,10-Nov-21,94,70-79,,,
70-79,4783,95,11-Nov-21,94,70-79,,,
70-79,4784,95,12-Nov-21,94,70-79,,,
70-79,4785,95,13-Nov-21,94,70-79,,,
70-79,4786,95,14-Nov-21,94,70-79,,,
70-79,4787,95,15-Nov-21,94,70-79,,,
70-79,4788,95,16-Nov-21,94,70-79,,,
70-79,4789,95,17-Nov-21,94,70-79,,,
70-79,4790,95,18-Nov-21,94,70-79,,,
70-79,4791,95,19-Nov-21,94,70-79,,,
70-79,4792,95,20-Nov-21,94,70-79,,,
70-79,4793,95,21-Nov-21,94,70-79,,,
70-79,4794,95,22-Nov-21,94,70-79,,,
70-79,4795,95,23-Nov-21,94,70-79,,,
70-79,4796,95,24-Nov-21,94,70-79,,,
70-79,4797,95,25-Nov-21,94,70-79,,,
70-79,4798,95,26-Nov-21,94,70-79,,,
70-79,4799,95,27-Nov-21,94,70-79,,,
70-79,4800,95,28-Nov-21,94,70-79,,,
70-79,4801,95,29-Nov-21,94,70-79,,,
70-79,4802,95,30-Nov-21,94,70-79,,,
70-79,4803,95,1-Dec-21,94,70-79,,,
70-79,4804,95,2-Dec-21,94,70-79,,,
70-79,4805,95,3-Dec-21,94,70-79,,,
70-79,4806,95,4-Dec-21,94,70-79,,,
70-79,4807,95,5-Dec-21,94,70-79,,,
70-79,4808,95,6-Dec-21,94,70-79,,,
70-79,4809,95,7-Dec-21,94,70-79,,,
70-79,4810,95,8-Dec-21,94,70-79,,,
70-79,4811,95,9-Dec-21,94,70-79,,,
70-79,4812,95,10-Dec-21,94,70-79,,,
70-79,4813,95,11-Dec-21,94,70-79,,,
70-79,4814,95,12-Dec-21,94,70-79,,,
70-79,4815,95,13-Dec-21,94,70-79,,,
70-79,4816,95,14-Dec-21,94,70-79,,,
70-79,4817,95,15-Dec-21,94,70-79,,,
60-69,4147,95,13-Nov-21,95,60-69,,,
60-69,4148,95,14-Nov-21,95,60-69,,,
60-69,4149,95,15-Nov-21,95,60-69,,,
70-79,4818,95,16-Dec-21,95,70-79,,,
70-79,4819,95,17-Dec-21,95,70-79,,,
70-79,4820,95,18-Dec-21,95,70-79,,,
70-79,4821,95,19-Dec-21,95,70-79,,,
70-79,4822,95,20-Dec-21,95,70-79,,,
70-79,4823,95,21-Dec-21,95,70-79,,,
70-79,4824,95,22-Dec-21,95,70-79,,,
70-79,4825,95,23-Dec-21,95,70-79,,,
70-79,4826,95,24-Dec-21,95,70-79,,,
70-79,4827,95,25-Dec-21,95,70-79,,,
70-79,4828,95,26-Dec-21,95,70-79,,,
70-79,4829,95,27-Dec-21,95,70-79,,,
70-79,4830,95,28-Dec-21,95,70-79,,,
70-79,4831,95,29-Dec-21,95,70-79,,,
70-79,4832,95,30-Dec-21,95,70-79,,,
70-79,4833,95,31-Dec-21,95,70-79,,,
70-79,4834,95,1-Jan-22,95,70-79,,,
70-79,4835,95,2-Jan-22,95,70-79,,,
70-79,4836,95,3-Jan-22,95,70-79,,,
70-79,4837,95,4-Jan-22,95,70-79,,,
70-79,4838,95,5-Jan-22,95,70-79,,,
70-79,4839,95,6-Jan-22,95,70-79,,,
70-79,4840,95,7-Jan-22,95,70-79,,,
70-79,4841,95,8-Jan-22,95,70-79,,,
70-79,4842,95,9-Jan-22,95,70-79,,,
70-79,4843,95,10-Jan-22,95,70-79,,,
70-79,4844,95,11-Jan-22,95,70-79,,,
70-79,4845,95,12-Jan-22,95,70-79,,,
80+,5674,95,22-Jul-22,95,80+,,,
80+,5675,95,23-Jul-22,95,80+,,,
80+,5676,95,24-Jul-22,95,80+,,,
80+,5677,95,25-Jul-22,95,80+,,,
80+,5678,95,26-Jul-22,95,80+,,,
80+,5679,95,27-Jul-22,95,80+,,,
80+,5680,95,28-Jul-22,95,80+,,,
80+,5681,95,29-Jul-22,95,80+,,,
80+,5682,95,30-Jul-22,95,80+,,,
80+,5683,95,31-Jul-22,95,80+,,,
80+,5684,95,1-Aug-22,95,80+,,,
80+,5685,95,2-Aug-22,95,80+,,,
80+,5686,95,3-Aug-22,95,80+,,,
80+,5687,95,4-Aug-22,95,80+,,,
80+,5688,95,5-Aug-22,95,80+,,,
80+,5689,95,6-Aug-22,95,80+,,,
80+,5690,95,7-Aug-22,95,80+,,,
80+,5691,95,8-Aug-22,95,80+,,,
80+,5692,95,9-Aug-22,95,80+,,,
80+,5693,95,10-Aug-22,95,80+,,,
80+,5694,95,11-Aug-22,95,80+,,,
80+,5695,95,12-Aug-22,95,80+,,,
80+,5696,95,13-Aug-22,95,80+,,,
80+,5697,95,14-Aug-22,95,80+,,,
80+,5698,95,15-Aug-22,95,80+,,,
80+,5699,95,16-Aug-22,95,80+,,,
80+,5700,95,17-Aug-22,95,80+,,,
80+,5701,95,18-Aug-22,95,80+,,,
80+,5702,95,19-Aug-22,95,80+,,,
80+,5703,95,20-Aug-22,95,80+,,,
80+,5704,95,21-Aug-22,95,80+,,,
80+,5705,95,22-Aug-22,95,80+,,,
80+,5706,95,23-Aug-22,95,80+,,,
80+,5707,95,24-Aug-22,95,80+,,,
80+,5708,95,25-Aug-22,95,80+,,,
80+,5709,95,26-Aug-22,95,80+,,,
80+,5710,95,27-Aug-22,95,80+,,,
80+,5711,95,28-Aug-22,95,80+,,,
80+,5712,95,29-Aug-22,95,80+,,,
80+,5713,95,30-Aug-22,95,80+,,,
80+,5714,95,31-Aug-22,95,80+,,,
80+,5715,95,1-Sep-22,95,80+,,,
80+,5716,95,2-Sep-22,95,80+,,,
80+,5717,95,3-Sep-22,95,80+,,,
80+,5718,95,4-Sep-22,95,80+,,,
80+,5719,95,5-Sep-22,95,80+,,,
80+,5720,95,6-Sep-22,95,80+,,,
80+,5721,95,7-Sep-22,95,80+,,,
80+,5722,95,8-Sep-22,95,80+,,,
80+,5723,95,9-Sep-22,95,80+,,,
80+,5724,95,10-Sep-22,95,80+,,,
80+,5725,95,11-Sep-22,95,80+,,,
80+,5726,95,12-Sep-22,95,80+,,,
80+,5727,95,13-Sep-22,95,80+,,,
80+,5728,95,14-Sep-22,95,80+,,,
80+,5729,95,15-Sep-22,95,80+,,,
80+,5730,95,16-Sep-22,95,80+,,,
80+,5731,95,17-Sep-22,95,80+,,,
80+,5732,95,18-Sep-22,95,80+,,,
80+,5733,95,19-Sep-22,95,80+,,,
80+,5734,95,20-Sep-22,95,80+,,,
80+,5735,95,21-Sep-22,95,80+,,,
80+,5736,95,22-Sep-22,95,80+,,,
80+,5737,95,23-Sep-22,95,80+,,,
80+,5738,95,24-Sep-22,95,80+,,,
80+,5739,95,25-Sep-22,95,80+,,,
80+,5740,95,26-Sep-22,95,80+,,,
80+,5741,95,27-Sep-22,95,80+,,,
80+,5742,95,28-Sep-22,95,80+,,,
Dec-19,1026,95,21-Jan-22,90,Dec-19,,,
1-Dec,1027,95,22-Jan-22,90,1-Dec,,,
Dec-19,1028,95,23-Jan-22,90,Dec-19,,,
Dec-19,1029,95,24-Jan-22,91,Dec-19,,,
Dec-19,1030,95,25-Jan-22,91,Dec-19,,,
Dec-19,1031,95,26-Jan-22,91,Dec-19,,,
Dec-19,1032,95,27-Jan-22,91,Dec-19,,,
Dec-19,1033,95,28-Jan-22,91,Dec-19,,,
Dec-19,1034,95,29-Jan-22,92,Dec-19,,,
Dec-19,1035,95,30-Jan-22,92,Dec-19,,,
1-Dec,1036,95,31-Jan-22,92,1-Dec,,,
Dec-19,1037,95,1-Feb-22,92,Dec-19,,,
Dec-19,1038,95,2-Feb-22,92,Dec-19,,,
Dec-19,1039,95,3-Feb-22,92,Dec-19,,,
Dec-19,1040,95,4-Feb-22,92,Dec-19,,,
Dec-19,1041,95,5-Feb-22,93,Dec-19,,,
Dec-19,1042,95,6-Feb-22,93,Dec-19,,,
Dec-19,1043,95,7-Feb-22,93,Dec-19,,,
Dec-19,1044,95,8-Feb-22,93,Dec-19,,,
1-Dec,1045,95,9-Feb-22,93,1-Dec,,,
Dec-19,1046,95,10-Feb-22,93,Dec-19,,,
Dec-19,1047,95,11-Feb-22,93,Dec-19,,,
Dec-19,1048,95,12-Feb-22,93,Dec-19,,,
20-29,1560,95,9-Oct-21,88,20-29,,,
20-29,1561,95,10-Oct-21,88,20-29,,,
20-29,1562,95,11-Oct-21,88,20-29,,,
20-29,1563,95,12-Oct-21,88,20-29,,,
20-29,1564,95,13-Oct-21,88,20-29,,,
20-29,1565,95,14-Oct-21,88,20-29,,,
20-29,1566,95,15-Oct-21,88,20-29,,,
20-29,1567,95,16-Oct-21,88,20-29,,,
20-29,1568,95,17-Oct-21,88,20-29,,,
20-29,1569,95,18-Oct-21,88,20-29,,,
20-29,1570,95,19-Oct-21,88,20-29,,,
20-29,1571,95,20-Oct-21,89,20-29,,,
20-29,1572,95,21-Oct-21,89,20-29,,,
20-29,1573,95,22-Oct-21,89,20-29,,,
20-29,1574,95,23-Oct-21,89,20-29,,,
20-29,1575,95,24-Oct-21,89,20-29,,,
20-29,1576,95,25-Oct-21,89,20-29,,,
20-29,1577,95,26-Oct-21,89,20-29,,,
20-29,1578,95,27-Oct-21,89,20-29,,,
20-29,1579,95,28-Oct-21,89,20-29,,,
20-29,1580,95,29-Oct-21,89,20-29,,,
30-39,2193,95,4-Oct-21,86,30-39,,,
30-39,2194,95,5-Oct-21,87,30-39,,,
30-39,2195,95,6-Oct-21,87,30-39,,,
30-39,2196,95,7-Oct-21,87,30-39,,,
30-39,2197,95,8-Oct-21,87,30-39,,,
30-39,2198,95,9-Oct-21,87,30-39,,,
30-39,2199,95,10-Oct-21,87,30-39,,,
30-39,2200,95,11-Oct-21,87,30-39,,,
30-39,2201,95,12-Oct-21,87,30-39,,,
30-39,2202,95,13-Oct-21,87,30-39,,,
30-39,2203,95,14-Oct-21,87,30-39,,,
30-39,2204,95,15-Oct-21,88,30-39,,,
30-39,2205,95,16-Oct-21,88,30-39,,,
30-39,2206,95,17-Oct-21,88,30-39,,,
30-39,2207,95,18-Oct-21,88,30-39,,,
40-49,2812,95,15-Sep-21,89,40-49,,,
40-49,2813,95,16-Sep-21,89,40-49,,,
40-49,2814,95,17-Sep-21,89,40-49,,,
40-49,2815,95,18-Sep-21,89,40-49,,,
40-49,2816,95,19-Sep-21,89,40-49,,,
40-49,2817,95,20-Sep-21,89,40-49,,,
40-49,2818,95,21-Sep-21,90,40-49,,,
40-49,2819,95,22-Sep-21,90,40-49,,,
40-49,2820,95,23-Sep-21,90,40-49,,,
40-49,2821,95,24-Sep-21,90,40-49,,,
40-49,2822,95,25-Sep-21,90,40-49,,,
40-49,2823,95,26-Sep-21,90,40-49,,,
40-49,2824,95,27-Sep-21,90,40-49,,,
40-49,2825,95,28-Sep-21,90,40-49,,,
40-49,2826,95,29-Sep-21,90,40-49,,,
40-49,2827,95,30-Sep-21,90,40-49,,,
40-49,2828,95,1-Oct-21,90,40-49,,,
40-49,2829,95,2-Oct-21,91,40-49,,,
40-49,2830,95,3-Oct-21,91,40-49,,,
40-49,2831,95,4-Oct-21,91,40-49,,,
40-49,2832,95,5-Oct-21,91,40-49,,,
50-59,3455,95,20-Sep-21,92,50-59,,,
50-59,3456,95,21-Sep-21,92,50-59,,,
50-59,3457,95,22-Sep-21,92,50-59,,,
50-59,3458,95,23-Sep-21,92,50-59,,,
50-59,3459,95,24-Sep-21,92,50-59,,,
50-59,3460,95,25-Sep-21,92,50-59,,,
50-59,3461,95,26-Sep-21,92,50-59,,,
50-59,3462,95,27-Sep-21,92,50-59,,,
50-59,3463,95,28-Sep-21,92,50-59,,,
50-59,3464,95,29-Sep-21,92,50-59,,,
50-59,3465,95,30-Sep-21,93,50-59,,,
50-59,3466,95,1-Oct-21,93,50-59,,,
50-59,3467,95,2-Oct-21,93,50-59,,,
50-59,3468,95,3-Oct-21,93,50-59,,,
50-59,3469,95,4-Oct-21,93,50-59,,,
50-59,3470,95,5-Oct-21,93,50-59,,,
50-59,3471,95,6-Oct-21,93,50-59,,,
50-59,3472,95,7-Oct-21,93,50-59,,,
50-59,3473,95,8-Oct-21,93,50-59,,,
50-59,3474,95,9-Oct-21,93,50-59,,,
50-59,3475,95,10-Oct-21,93,50-59,,,
50-59,3476,95,11-Oct-21,93,50-59,,,
50-59,3477,95,12-Oct-21,93,50-59,,,
50-59,3478,95,13-Oct-21,93,50-59,,,
50-59,3479,95,14-Oct-21,93,50-59,,,
60-69,4114,95,11-Oct-21,93,60-69,,,
60-69,4115,95,12-Oct-21,93,60-69,,,
60-69,4116,95,13-Oct-21,93,60-69,,,
60-69,4117,95,14-Oct-21,93,60-69,,,
60-69,4118,95,15-Oct-21,93,60-69,,,
60-69,4119,95,16-Oct-21,93,60-69,,,
60-69,4120,95,17-Oct-21,93,60-69,,,
70-79,4779,95,7-Nov-21,93,70-79,,,
80+,5485,95,14-Jan-22,93,80+,,,
80+,5486,95,15-Jan-22,93,80+,,,
80+,5487,95,16-Jan-22,93,80+,,,
80+,5488,95,17-Jan-22,93,80+,,,
30-39,2327,98,15-Feb-22,93,30-39,,,
30-39,2328,98,16-Feb-22,93,30-39,,,
30-39,2329,98,17-Feb-22,93,30-39,,,
30-39,2330,98,18-Feb-22,93,30-39,,,
30-39,2331,98,19-Feb-22,93,30-39,,,
30-39,2332,98,20-Feb-22,93,30-39,,,
30-39,2333,98,21-Feb-22,93,30-39,,,
30-39,2334,98,22-Feb-22,93,30-39,,,
30-39,2335,98,23-Feb-22,93,30-39,,,
30-39,2336,98,24-Feb-22,93,30-39,,,
30-39,2337,98,25-Feb-22,93,30-39,,,
30-39,2338,98,26-Feb-22,93,30-39,,,
30-39,2339,98,27-Feb-22,93,30-39,,,
30-39,2340,98,28-Feb-22,93,30-39,,,
30-39,2341,98,1-Mar-22,93,30-39,,,
30-39,2342,98,2-Mar-22,93,30-39,,,
30-39,2343,98,3-Mar-22,93,30-39,,,
30-39,2344,98,4-Mar-22,93,30-39,,,
30-39,2345,98,5-Mar-22,93,30-39,,,
30-39,2346,98,6-Mar-22,93,30-39,,,
30-39,2347,98,7-Mar-22,93,30-39,,,
30-39,2348,98,8-Mar-22,93,30-39,,,
30-39,2349,98,9-Mar-22,93,30-39,,,
30-39,2350,98,10-Mar-22,93,30-39,,,
30-39,2351,98,11-Mar-22,94,30-39,,,
30-39,2352,98,12-Mar-22,94,30-39,,,
30-39,2353,98,13-Mar-22,94,30-39,,,
30-39,2354,98,14-Mar-22,94,30-39,,,
30-39,2355,98,15-Mar-22,94,30-39,,,
30-39,2356,98,16-Mar-22,94,30-39,,,
30-39,2357,98,17-Mar-22,94,30-39,,,
30-39,2358,98,18-Mar-22,94,30-39,,,
30-39,2359,98,19-Mar-22,94,30-39,,,
30-39,2360,98,20-Mar-22,94,30-39,,,
30-39,2361,98,21-Mar-22,94,30-39,,,
30-39,2362,98,22-Mar-22,94,30-39,,,
30-39,2363,98,23-Mar-22,94,30-39,,,
30-39,2364,98,24-Mar-22,94,30-39,,,
30-39,2365,98,25-Mar-22,94,30-39,,,
30-39,2366,98,26-Mar-22,94,30-39,,,
30-39,2367,98,27-Mar-22,94,30-39,,,
30-39,2368,98,28-Mar-22,94,30-39,,,
30-39,2369,98,29-Mar-22,94,30-39,,,
30-39,2370,98,30-Mar-22,94,30-39,,,
30-39,2371,98,31-Mar-22,95,30-39,,,
30-39,2372,98,1-Apr-22,95,30-39,,,
30-39,2373,98,2-Apr-22,95,30-39,,,
30-39,2374,98,3-Apr-22,95,30-39,,,
30-39,2375,98,4-Apr-22,95,30-39,,,
30-39,2376,98,5-Apr-22,95,30-39,,,
30-39,2377,98,6-Apr-22,95,30-39,,,
30-39,2378,98,7-Apr-22,95,30-39,,,
30-39,2379,98,8-Apr-22,95,30-39,,,
30-39,2380,98,9-Apr-22,95,30-39,,,
30-39,2381,98,10-Apr-22,95,30-39,,,
30-39,2382,98,11-Apr-22,95,30-39,,,
30-39,2383,98,12-Apr-22,95,30-39,,,
30-39,2384,98,13-Apr-22,95,30-39,,,
30-39,2385,98,14-Apr-22,95,30-39,,,
30-39,2386,98,15-Apr-22,95,30-39,,,
30-39,2387,98,16-Apr-22,95,30-39,,,
30-39,2388,98,17-Apr-22,95,30-39,,,
30-39,2389,98,18-Apr-22,95,30-39,,,
30-39,2390,98,19-Apr-22,95,30-39,,,
30-39,2391,98,20-Apr-22,95,30-39,,,
30-39,2392,98,21-Apr-22,95,30-39,,,
30-39,2393,98,22-Apr-22,95,30-39,,,
30-39,2394,98,23-Apr-22,95,30-39,,,
30-39,2395,98,24-Apr-22,95,30-39,,,
30-39,2396,98,25-Apr-22,95,30-39,,,
30-39,2397,98,26-Apr-22,95,30-39,,,
40-49,2982,98,4-Mar-22,95,40-49,,,
40-49,2983,98,5-Mar-22,95,40-49,,,
40-49,2984,98,6-Mar-22,95,40-49,,,
40-49,2985,98,7-Mar-22,95,40-49,,,
40-49,2986,98,8-Mar-22,95,40-49,,,
40-49,2987,98,9-Mar-22,95,40-49,,,
40-49,2988,98,10-Mar-22,95,40-49,,,
40-49,2989,98,11-Mar-22,95,40-49,,,
40-49,2990,98,12-Mar-22,95,40-49,,,
40-49,2991,98,13-Mar-22,95,40-49,,,
40-49,2992,98,14-Mar-22,95,40-49,,,
40-49,2993,98,15-Mar-22,95,40-49,,,
40-49,2994,98,16-Mar-22,95,40-49,,,
40-49,2995,98,17-Mar-22,95,40-49,,,
40-49,2996,98,18-Mar-22,95,40-49,,,
40-49,2997,98,19-Mar-22,95,40-49,,,
40-49,2998,98,20-Mar-22,95,40-49,,,
40-49,2999,98,21-Mar-22,95,40-49,,,
40-49,3000,98,22-Mar-22,95,40-49,,,
40-49,3001,98,23-Mar-22,95,40-49,,,
40-49,3002,98,24-Mar-22,95,40-49,,,
30-39,2398,98,27-Apr-22,96,30-39,,,
30-39,2399,98,28-Apr-22,96,30-39,,,
30-39,2400,98,29-Apr-22,96,30-39,,,
30-39,2401,98,30-Apr-22,96,30-39,,,
30-39,2402,98,1-May-22,96,30-39,,,
30-39,2403,98,2-May-22,96,30-39,,,
30-39,2404,98,3-May-22,96,30-39,,,
30-39,2405,98,4-May-22,96,30-39,,,
30-39,2406,98,5-May-22,96,30-39,,,
30-39,2407,98,6-May-22,96,30-39,,,
30-39,2408,98,7-May-22,96,30-39,,,
30-39,2409,98,8-May-22,96,30-39,,,
30-39,2410,98,9-May-22,96,30-39,,,
